170216 190417.543|CONFIG|Thread-3|setFileHandlers|Now logging to /home/pc-65304/桌面/pc2/bin/logs directory.
170216 193214.710|INFO|Thread-37|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 39 QUEUED_FOR_COMPUTER_JUDGEMENT 26 min 1581622ms from TEAM21 @ site 1 id Run-8458538970447806412 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193214.710|INFO|Thread-37|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #389 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193214.710|INFO|Thread-37|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #389 ) handlePacket
170216 193214.710|INFO|Thread-37|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193214.711|INFO|Thread-37|dumpPacket|    To: TEAM21 @ site 1
170216 193214.711|INFO|Thread-37|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 39 QUEUED_FOR_COMPUTER_JUDGEMENT 26 min 1581622ms from TEAM21 @ site 1 id Run-8458538970447806412 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193215.939|INFO|Thread-38|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #394 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193215.940|INFO|Thread-38|dumpPacket|Packet RUN_JUDGEMENT (Seq #394 ) recieveObject
170216 193215.940|INFO|Thread-38|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193215.940|INFO|Thread-38|dumpPacket|    To: TEAM21 @ site 1
170216 193215.940|INFO|Thread-38|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193215.940|INFO|Thread-38|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE4 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--7940315944149366756
170216 193215.940|INFO|Thread-38|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 39 JUDGED 26 min 1581622ms from TEAM21 @ site 1 id Run-8458538970447806412 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193215.940|INFO|Thread-38|info|handlePacket start Packet[RUN_JUDGEMENT] #394 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193215.940|INFO|Thread-38|dumpPacket|Packet RUN_JUDGEMENT (Seq #394 ) handlePacket
170216 193215.941|INFO|Thread-38|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193215.941|INFO|Thread-38|dumpPacket|    To: TEAM21 @ site 1
170216 193215.941|INFO|Thread-38|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193215.941|INFO|Thread-38|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE4 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--7940315944149366756
170216 193215.941|INFO|Thread-38|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 39 JUDGED 26 min 1581622ms from TEAM21 @ site 1 id Run-8458538970447806412 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193218.867|INFO|Thread-38|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #394 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193220.068|INFO|Thread-37|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #389 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193322.568|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 193322.569|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #13 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193322.570|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #13 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193322.593|INFO|Thread-40|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #402 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193322.593|INFO|Thread-40|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #402 ) recieveObject
170216 193322.594|INFO|Thread-40|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193322.594|INFO|Thread-40|dumpPacket|    To: TEAM21 @ site 1
170216 193322.594|INFO|Thread-40|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 41 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1649510ms from TEAM21 @ site 1 id Run-9034468413056112126 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193322.594|INFO|Thread-40|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #402 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193322.594|INFO|Thread-40|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #402 ) handlePacket
170216 193322.594|INFO|Thread-40|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193322.594|INFO|Thread-40|dumpPacket|    To: TEAM21 @ site 1
170216 193322.595|INFO|Thread-40|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 41 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1649510ms from TEAM21 @ site 1 id Run-9034468413056112126 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193323.548|INFO|Thread-41|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #406 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193323.548|INFO|Thread-41|dumpPacket|Packet RUN_JUDGEMENT (Seq #406 ) recieveObject
170216 193323.548|INFO|Thread-41|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193323.548|INFO|Thread-41|dumpPacket|    To: TEAM21 @ site 1
170216 193323.548|INFO|Thread-41|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193323.548|INFO|Thread-41|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord-7402578581846333233
170216 193323.549|INFO|Thread-41|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 41 JUDGED 27 min 1649510ms from TEAM21 @ site 1 id Run-9034468413056112126 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193323.549|INFO|Thread-41|info|handlePacket start Packet[RUN_JUDGEMENT] #406 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193323.549|INFO|Thread-41|dumpPacket|Packet RUN_JUDGEMENT (Seq #406 ) handlePacket
170216 193323.549|INFO|Thread-41|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193323.549|INFO|Thread-41|dumpPacket|    To: TEAM21 @ site 1
170216 193323.549|INFO|Thread-41|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193323.549|INFO|Thread-41|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord-7402578581846333233
170216 193323.549|INFO|Thread-41|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 41 JUDGED 27 min 1649510ms from TEAM21 @ site 1 id Run-9034468413056112126 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193324.251|INFO|Thread-41|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #406 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193325.127|INFO|Thread-40|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #402 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193329.567|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 193329.569|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #14 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193329.570|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #14 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193329.588|INFO|Thread-43|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #408 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193329.588|INFO|Thread-43|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #408 ) recieveObject
170216 193329.589|INFO|Thread-43|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193329.589|INFO|Thread-43|dumpPacket|    To: TEAM21 @ site 1
170216 193329.589|INFO|Thread-43|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 42 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1656504ms from TEAM21 @ site 1 id Run-1327893932247425436 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193329.589|INFO|Thread-43|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #408 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193329.589|INFO|Thread-43|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #408 ) handlePacket
170216 193329.589|INFO|Thread-43|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193329.589|INFO|Thread-43|dumpPacket|    To: TEAM21 @ site 1
170216 193329.590|INFO|Thread-43|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 42 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1656504ms from TEAM21 @ site 1 id Run-1327893932247425436 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193330.244|INFO|Thread-44|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #412 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193330.244|INFO|Thread-44|dumpPacket|Packet RUN_JUDGEMENT (Seq #412 ) recieveObject
170216 193330.244|INFO|Thread-44|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193330.244|INFO|Thread-44|dumpPacket|    To: TEAM21 @ site 1
170216 193330.244|INFO|Thread-44|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193330.245|INFO|Thread-44|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE5 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--3376312728671025022
170216 193330.245|INFO|Thread-44|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 42 JUDGED 27 min 1656504ms from TEAM21 @ site 1 id Run-1327893932247425436 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193330.245|INFO|Thread-44|info|handlePacket start Packet[RUN_JUDGEMENT] #412 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193330.245|INFO|Thread-44|dumpPacket|Packet RUN_JUDGEMENT (Seq #412 ) handlePacket
170216 193330.245|INFO|Thread-44|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193330.245|INFO|Thread-44|dumpPacket|    To: TEAM21 @ site 1
170216 193330.245|INFO|Thread-44|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193330.245|INFO|Thread-44|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE5 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--3376312728671025022
170216 193330.245|INFO|Thread-44|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 42 JUDGED 27 min 1656504ms from TEAM21 @ site 1 id Run-1327893932247425436 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193331.240|INFO|Thread-44|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #412 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193332.510|INFO|Thread-43|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #408 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193341.719|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 193341.720|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #15 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193341.721|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #15 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193341.743|INFO|Thread-46|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #414 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193341.743|INFO|Thread-46|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #414 ) recieveObject
170216 193341.743|INFO|Thread-46|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193341.743|INFO|Thread-46|dumpPacket|    To: TEAM21 @ site 1
170216 193341.743|INFO|Thread-46|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 43 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1668655ms from TEAM21 @ site 1 id Run--4042040967115402644 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193341.743|INFO|Thread-46|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #414 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193341.743|INFO|Thread-46|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #414 ) handlePacket
170216 193341.744|INFO|Thread-46|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193341.744|INFO|Thread-46|dumpPacket|    To: TEAM21 @ site 1
170216 193341.744|INFO|Thread-46|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 43 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1668655ms from TEAM21 @ site 1 id Run--4042040967115402644 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193342.197|INFO|Thread-47|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #418 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193342.197|INFO|Thread-47|dumpPacket|Packet RUN_JUDGEMENT (Seq #418 ) recieveObject
170216 193342.197|INFO|Thread-47|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193342.197|INFO|Thread-47|dumpPacket|    To: TEAM21 @ site 1
170216 193342.198|INFO|Thread-47|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193342.198|INFO|Thread-47|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE5 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--1919219570312183771
170216 193342.198|INFO|Thread-47|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 43 JUDGED 27 min 1668655ms from TEAM21 @ site 1 id Run--4042040967115402644 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193342.199|INFO|Thread-47|info|handlePacket start Packet[RUN_JUDGEMENT] #418 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193342.199|INFO|Thread-47|dumpPacket|Packet RUN_JUDGEMENT (Seq #418 ) handlePacket
170216 193342.199|INFO|Thread-47|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193342.200|INFO|Thread-47|dumpPacket|    To: TEAM21 @ site 1
170216 193342.200|INFO|Thread-47|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193342.201|INFO|Thread-47|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE5 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--1919219570312183771
170216 193342.201|INFO|Thread-47|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 43 JUDGED 27 min 1668655ms from TEAM21 @ site 1 id Run--4042040967115402644 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193343.237|INFO|Thread-47|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #418 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193345.214|INFO|Thread-46|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #414 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193948.285|INFO|Thread-48|info| receiveObject(S) start got Packet[CLARIFICATION_ANSWER_UPDATE] #484 SERVER0 @ site 1 -> SERVER0 @ site 0
170216 193948.285|INFO|Thread-48|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #484 ) recieveObject
170216 193948.286|INFO|Thread-48|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193948.286|INFO|Thread-48|dumpPacket|    To: SERVER0 @ site 0
170216 193948.286|INFO|Thread-48|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 3 ANSWERED from TEAM26 @ site 1 at 30 id=Clarification-3278334441975119190
170216 193948.286|INFO|Thread-48|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
170216 193948.286|INFO|Thread-48|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String INFINITY
170216 193948.286|INFO|Thread-48|info|handlePacket start Packet[CLARIFICATION_ANSWER_UPDATE] #484 SERVER0 @ site 1 -> SERVER0 @ site 0
170216 193948.286|INFO|Thread-48|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #484 ) handlePacket
170216 193948.286|INFO|Thread-48|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193948.286|INFO|Thread-48|dumpPacket|    To: SERVER0 @ site 0
170216 193948.286|INFO|Thread-48|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 3 ANSWERED from TEAM26 @ site 1 at 30 id=Clarification-3278334441975119190
170216 193948.286|INFO|Thread-48|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
170216 193948.287|INFO|Thread-48|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String INFINITY
170216 194214.207|INFO|Thread-48|info| receiveObject(S) end   got Packet[CLARIFICATION_ANSWER_UPDATE] #484 SERVER0 @ site 1 -> SERVER0 @ site 0
170216 194222.853|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for B GNU C++ file: /home/pc-65304/dc/main1.c
170216 194222.853|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #16 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 194222.853|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #16 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 194222.874|INFO|Thread-50|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #516 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 194222.874|INFO|Thread-50|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #516 ) recieveObject
170216 194222.875|INFO|Thread-50|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 194222.875|INFO|Thread-50|dumpPacket|    To: TEAM21 @ site 1
170216 194222.875|INFO|Thread-50|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 59 QUEUED_FOR_COMPUTER_JUDGEMENT 36 min 2189794ms from TEAM21 @ site 1 id Run--2904895056622174061 problem B-7574723024871658612 lang GNU C++--8869940188041354309
170216 194222.875|INFO|Thread-50|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #516 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 194222.875|INFO|Thread-50|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #516 ) handlePacket
170216 194222.875|INFO|Thread-50|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 194222.875|INFO|Thread-50|dumpPacket|    To: TEAM21 @ site 1
170216 194222.875|INFO|Thread-50|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 59 QUEUED_FOR_COMPUTER_JUDGEMENT 36 min 2189794ms from TEAM21 @ site 1 id Run--2904895056622174061 problem B-7574723024871658612 lang GNU C++--8869940188041354309
170216 194223.275|INFO|Thread-51|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #521 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 194223.276|INFO|Thread-51|dumpPacket|Packet RUN_JUDGEMENT (Seq #521 ) recieveObject
170216 194223.276|INFO|Thread-51|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 194223.276|INFO|Thread-51|dumpPacket|    To: TEAM21 @ site 1
170216 194223.276|INFO|Thread-51|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 194223.276|INFO|Thread-51|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE5 @ site 1 judgement Yes-6462685907984197215 id JudgementRecord--7470438142821897569
170216 194223.276|INFO|Thread-51|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 59 JUDGED 36 min 2189794ms from TEAM21 @ site 1 id Run--2904895056622174061 problem B-7574723024871658612 lang GNU C++--8869940188041354309
170216 194223.276|INFO|Thread-51|info|handlePacket start Packet[RUN_JUDGEMENT] #521 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 194223.276|INFO|Thread-51|dumpPacket|Packet RUN_JUDGEMENT (Seq #521 ) handlePacket
170216 194223.277|INFO|Thread-51|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 194223.277|INFO|Thread-51|dumpPacket|    To: TEAM21 @ site 1
170216 194223.277|INFO|Thread-51|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 194223.277|INFO|Thread-51|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE5 @ site 1 judgement Yes-6462685907984197215 id JudgementRecord--7470438142821897569
170216 194223.277|INFO|Thread-51|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 59 JUDGED 36 min 2189794ms from TEAM21 @ site 1 id Run--2904895056622174061 problem B-7574723024871658612 lang GNU C++--8869940188041354309
170216 194224.140|INFO|Thread-51|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #521 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 194224.725|INFO|Thread-50|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #516 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 195059.016|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 195059.019|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #17 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 195059.019|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #17 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 195059.046|INFO|Thread-53|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #673 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 195059.046|INFO|Thread-53|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #673 ) recieveObject
170216 195059.046|INFO|Thread-53|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 195059.046|INFO|Thread-53|dumpPacket|    To: TEAM21 @ site 1
170216 195059.046|INFO|Thread-53|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 84 QUEUED_FOR_COMPUTER_JUDGEMENT 45 min 2705967ms from TEAM21 @ site 1 id Run--744231720273816288 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 195059.046|INFO|Thread-53|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #673 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 195059.047|INFO|Thread-53|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #673 ) handlePacket
170216 195059.047|INFO|Thread-53|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 195059.047|INFO|Thread-53|dumpPacket|    To: TEAM21 @ site 1
170216 195059.047|INFO|Thread-53|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 84 QUEUED_FOR_COMPUTER_JUDGEMENT 45 min 2705967ms from TEAM21 @ site 1 id Run--744231720273816288 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 195059.726|INFO|Thread-54|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #677 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 195059.726|INFO|Thread-54|dumpPacket|Packet RUN_JUDGEMENT (Seq #677 ) recieveObject
170216 195059.727|INFO|Thread-54|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 195059.727|INFO|Thread-54|dumpPacket|    To: TEAM21 @ site 1
